author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Topic
1414835420530155522,2022-04-06 23:55:28+00:00, ,1511855139577081856,en,0,2,1,0,Twitter for Android,@alanfics @ambersnapeslut amber wtf why didn't you tell you cured your autism long ago 🙄🙄 rude tbh @ambersnapeslut,Treatments
1436114603189153797,2022-04-06 23:48:32+00:00, ,1511853391332450309,en,0,0,0,0,Twitter for iPhone,"This specimen: 

Me: medicine cannot cause autism. I’m sorry you would rather have a dead baby than an autistic one though! https://t.co/jFqHmTPc9j",Treatments
410778249,2022-04-06 23:33:19+00:00, ,1511849563883253762,en,1,0,0,0,The Social Jukebox,Changing the Face of Autism - Autism is Treatable #autism #healing https://t.co/f4cbWZ1ULU,Treatments
772464604253302784,2022-04-07 23:52:58+00:00, ,1512216895461732359,en,0,0,0,0,Revive Social App,"#cannabiscommunity #marijuana #cannabis EXCLUSIVE: This Company Has Unlocked Medical Cannabis’ Mechanism Of Action In Children With Autism Spectrum Disorder Cannformatics, an early-stage biotechnology startup, has identified 22 new potential lipid-based https://t.co/hbYCsSgfyn https://t.co/vERQp7gv0x",Treatments
1077776491415588864,2022-04-07 23:50:50+00:00, ,1512216358381043714,en,0,0,0,0,Twitter for iPhone,gas station dick pill cured my autism,Treatments
1266430170581413891,2022-04-07 23:46:35+00:00, ,1512215291283087361,en,4,0,0,0,Twitter for Android,"@sglaisteryoung All red flags. I'm autistic. that's not a good thing or a bad thing. that idea of a ""cure"" is a very eugenics take IMO. i dont need ""cured"". i need acceptance, understanding, and accessibility.",Treatments
883151498380705792,2022-04-07 23:46:17+00:00, ,1512215216335081476,en,0,0,0,0,Twitter for Android,"Threw away a book about ""treating"" autism at work today, felt pretty good to have one less fucking idiot in this world learning bullshit",Treatments
4655987807,2022-04-07 23:41:56+00:00, ,1512214119772049415,en,1,0,0,0,Twitter for Android,"@TomSwarbrick1 @morganbarense Autistic son ""scripts"" and recites scene after scene of films and TV shows (with accents) for coping mechanism and party tricks! but his day to day memory + organisation is almost non existent. He'd love to know if he'll lose the scripting skill as he gets older. #thesession",Treatments
809911102398205953,2022-04-07 23:35:18+00:00, ,1512212452783628295,en,1,0,1,0,Twitter for Android,@KBMteam @NASCARSammy @ToyotaRacing @JHNemechek @mobil1racing @CSmithDrive @safelite @KyleBusch @JBLaudio @NASCAR_Trucks It means the world to me to see this on your Tundra's: I have a diagnosis of high functioning autism and I couldn't even talk until I was Brexton's age and I had to go through speech therapy. I also have sensory issues and I managed to finish school with B's and C's in my exams,Treatments
215454164,2022-04-07 23:33:41+00:00, ,1512212045659267074,en,1,0,0,0,Twitter Web App,"@Taiji_Mods @GShnuggy Yeah most disabilities aren't looking for a ""cure"" rather more acceptance (I am very interested in this new research on the ADAM-10 protein, CSF and the blood brain barrier concerning autism though).",Treatments
397171757,2022-04-07 23:32:46+00:00, ,1512211814461087744,en,1,0,1,0,Twitter for iPhone,"@SueR10504678 @RavenZech2 Hahaha it’s funny you say “the love of your life” our dogs have helped our kids sooooo much. They both have anxiety/ autism diagnosis &amp; the dogs are so affectionate &amp; good value for helping the kids learn to love an animal &amp; care for them.
The dogs are like our little fur babies.",Treatments
216500040,2022-04-07 23:29:09+00:00, ,1512210903801946113,en,165,0,1,37,Twitter for Android,"@englishchick At what point are we going to talk about how sterilising children who don't 'fit', autistic children, disabled children, looked-after children, children with mental health issues is eugenics? These children are being removed from the gene pool en masse. Open your eyes, please 🙏",Treatments
27214067,2022-04-07 23:28:07+00:00, ,1512210641087606785,en,1,0,0,0,Twitter Web App,"I want a cure for autism

#sorrynotsorry",Treatments
1487838003913498628,2022-04-07 23:20:57+00:00, ,1512208838191194116,en,0,0,1,0,Twitter for Android,@nothankssys @GCAbleism158 @Boredonline3 @lacroicsz Some with autism need treatments to help them deal with symptom. Looking for a cure may not cure you but may find root causes that can prevent autism in the future. I'm for support but not for the idea that autism isn't a newer outcome of most likely environmental factors,Treatments
290982830,2022-04-07 23:18:59+00:00, ,1512208343712075777,en,4,0,2,0,Twitter for Android,@ResistanceCats Yea I don't know who that is but I usually draw the line when people claim you can fix autism with an enema. https://t.co/RparQhgHNF,Treatments
152489679,2022-04-07 23:18:43+00:00, ,1512208278180315137,en,0,0,1,0,Twitter for Android,https://t.co/mKuJaPpkwX I was today years old when I learned that ABA therapy for autistic children and gay conversion therapy were made by the same person.,Treatments
290982830,2022-04-07 23:15:21+00:00, ,1512207429366435840,en,2,0,0,0,Twitter for Android,"@StandingWhiteBu @ResistanceCats Detox to cure autism... You're taking LARPing to a whole new level.
The grift is real!",Treatments
1037261635734392832,2022-04-07 23:12:50+00:00, ,1512206798236790807,en,3,0,0,0,Twitter Web App,"Some evidence that #ABA is outdated and ableist.
I can't imagine what kind of ego it takes to speak for a group you're not a part of.
notice, the neurotypical way he dismisses autistics...""you're not that autistic. you have a twitter account.""
#AutismAcceptance  #oppression https://t.co/E3wJbjqjW0",Treatments
1413612626869850112,2022-04-07 23:10:45+00:00, ,1512206273512583191,en,3,0,1,1,Twitter Web App,"@notbatmanyet @DonorsChoose I'm trying to get a rocking chair for my classroom. I teach autistic preschoolers. And it really helps calm them down to be rocked. 

https://t.co/9gOc5zE3BJ",Treatments
483436218,2022-04-07 23:10:23+00:00, ,1512206182198489088,en,0,0,0,0,Twitter Web App,"@MayoClinic Reminder from an actually autistic person:

ABA is child abuse.",Treatments
162099486,2022-04-07 23:09:04+00:00, ,1512205848759738375,en,0,0,0,1,The Autism Dad,"If your child struggles with emotional self-regulation (aka meltdowns, anger, aggression, anxiety, etc),  Mightier can help 

Do you have a child that is struggling with emotional ...

https://t.co/6Apf9RoL0j
 
#Autism #Parenting #SpecialNeeds #Family #blogging #dadlife",Treatments
1413612626869850112,2022-04-07 23:08:32+00:00, ,1512205716475457546,en,2,0,0,2,Twitter Web App,"@mezzopwr I'm trying to get a rocking chair for my classroom. I teach autistic preschoolers. And it really helps calm them down to be rocked. 

https://t.co/9gOc5zE3BJ",Treatments
2172115956,2022-04-01 23:55:05+00:00, ,1510043101536165892,en,0,0,1,0,Twitter for Android,"@Candice60896290 No it doesn't depend on what study you read. All proper studies conclude no link between jabs &amp; autism. Wakefield started the entire vaccines-cause-autism thing and he lied about it. He was being paid to falsify a link. This is a matter of record.

Do you acknowledge this or not?",Vaccines
1170479702223577089,2022-04-01 23:42:22+00:00, ,1510039903878397957,en,1,0,1,0,Twitter for Android,"@dykeindigo He believes autism is a conspiracy, goes hand in hand with anti vaxxer stuff.

""The elite, whoever they are, want to make more people autistic for some reason, which is vital to their plans (apparently)""",Vaccines
18329031,2022-04-01 23:36:00+00:00, ,1510038300375068674,en,1,0,0,0,Twitter Web App,"@CynSaytion @BradTakei @GeorgeTakei Goodness me. That's awful. I didn't know. I've been wary of his opinions since seeing him promote the non-existent link between autism and vaccinations, and I remembered this horrible kiss from way back. Eugh.",Vaccines
1132919388,2022-04-02 23:56:23+00:00, ,1510405817618423815,en,3,0,0,0,Twitter for iPad,"I was injured by the pertussis vaccine (seizures) and can’t take it anymore because it could happen again.

The Moderna shots (2nd+booster) disrupted my period a bit.

I showed autistic traits long before getting any shots as a baby.

Discussing side effects is NOT being antivax.",Vaccines
1132919388,2022-04-02 23:56:22+00:00, ,1510405814581796871,en,13,0,1,2,Twitter for iPad,"Autistic people have yelled about anti-vaccine rhetoric for decades, and we weren’t listened to, now look where we are. That IS the fault of antivaxxers.

Discussing actual side effects of vaccines (AUTISM IS NOT ONE) is not the same as being antivax. https://t.co/xXWotFq859",Vaccines
1196525395413291014,2022-04-02 23:52:11+00:00, ,1510404760448512001,en,0,0,0,0,Twitter for Android,"@GovernorTomWolf stand down drunk grandpa as w/your tyrant behavior you forced poison jabs on people with autism with zero testing, and complications arouse.  frankly many believe vaxs in general are why the USA have the sickliest children in the 🌎...gotta let bigPharma make their jillion $s",Vaccines
880885486360965122,2022-04-02 23:50:47+00:00, ,1510404407162195969,en,3,0,0,3,Twitter for Android,"@heysuebee @brentcutburth @JohnHen36792009 Yes! And how many people were autoimmune? How many kids had eczema and psoriasis? Now they're marketing drugs to kids for the eczema the damn vaccines have created. The autism, the ADHD, all kinds of crap. Don't let them stick you or your children anymore!",Vaccines
85163877,2022-04-02 23:32:19+00:00, ,1510399762608107524,en,1,0,1,0,Twitter Web App,"@Lisa2Oz @ClubleyMichael @accountingetc That explains a lot. My nephew is autistic as a result of the MMR jab. Before you tell me that was debunked, he was healthy, he got the jab, was immediately ill, it lasted for 2 weeks (temperature, screaming, convulsions). When it stopped he was different, non-verbal, damaged.",Vaccines
389711861,2022-04-02 23:30:31+00:00, ,1510399306645348352,en,4,0,1,0,Twitter for iPad,"@DoctorAnarchist Oh, Doc!  You of all people!  Can’t believe you’d even consider vaccines for your child, at least until their neurological system has time to develop. My 2 month old had a reaction to DPT, but doctor insisted on a second at 4 months. He is now 37, and a severely autistic.",Vaccines
807678112339214336,2022-04-02 23:29:24+00:00, ,1510399026994327553,en,1,0,1,0,Twitter Web App,"Because not all ""charities"" that make such claims do. Some of them don't have a single autistic board member.

Some encourage parents to not vaccinate their children.

Some of them listen to bogus pseudoscientific claims that have been debunked multiple times.",Vaccines
431235925,2022-04-02 23:29:08+00:00, ,1510398960124366851,en,2,0,0,0,Twitter Web App,@retro_pipes @LilyEbbsYT They're also linked to the anti-vax propaganda that claims that vaccines cause Autism- and have been for WAY longer than the current vaccine issues.,Vaccines
887895404293099520,2022-04-02 23:29:08+00:00, ,1510398959650545677,en,2,0,1,1,Twitter for Android,"Putting aside the baseless insane anti-vax rhetoric, it will forever amaze me that parents would rather their kids die of measles than ""get"" autism. Thats some eugenics ass shit. Having your kid die rather than having an autistic child. The damage greed and misinformation will do",Vaccines
1020177414243012609,2022-04-03 23:59:53+00:00, ,1510769087701348353,en,2,0,0,0,Twitter Web App,"I have autism.

I have had it since who-knows-how-long.

And guess what?

I'M NOT DEAD YET!

You want to know why?

BECAUSE AUTISM IS NOT A DISEASE AND IT IS NOT DEADLY!

And because it is neither of those things, I do not need to vaccinate myself against it. https://t.co/w6QuIGyHvx",Vaccines
935313666,2022-04-03 23:58:20+00:00, ,1510768696209420297,en,0,0,0,0,Twitter for Android,"Autism isn't something you vaccinate against. My son was non- verbal, and with help he's able to be high-functioning and talks. https://t.co/Z3nLKCclGW",Vaccines
1347752066198896642,2022-04-03 23:56:13+00:00, ,1510768163448795138,en,0,0,0,0,Twitter for iPad,Autism doesn’t need a vaccine. I have adhd and possibly autism. So shut ur trap. https://t.co/FHSfymgHTs,Vaccines
1096943338362753025,2022-04-03 23:55:12+00:00, ,1510767907667648513,en,1,0,0,0,Twitter Web App,"@GBBranstetter it's the other side of the ""vaccines cause autism"" logic; where many people should be saying ""so what?"" they are instead saying ""how awful!"" bigotry all the way down. they'd rather us be dead than different.",Vaccines
108360623,2022-04-03 23:49:14+00:00, ,1510766406249369610,en,3,0,1,0,Twitter for Android,"1) That's your fault for not raising her right.

2) We have a vaccine, it's called learning/growing. It's not a cure, but neither is a vaccine. Plus, plus, plus, Autism doesn't kill people. https://t.co/pLK46dlBVt",Vaccines
1344717681405079552,2022-04-03 23:48:50+00:00, ,1510766305435131911,en,3,0,1,0,Twitter for Android,the 3rd vaccine actually cancels out the autism exacerbated by the first 2 trust me it did wonders for me im normal now https://t.co/lzGiXdxBEq,Vaccines
